Opponent's deck,Player's deck,Crowns taken,Win
"['Barbarians', 'Knight', 'Electro Dragon', 'Skeleton Dragons', 'Golem', 'Tornado', 'Lumberjack', 'Elixir Collector']","['Firecracker', 'Knight', 'Hog Rider', 'Earthquake', 'Goblins', 'Ice Spirit', 'The Log', 'Tesla']","[1, 0]",1
"['Barbarians', 'Knight', 'Musketeer', 'Arrows', 'Goblin Hut', 'Graveyard', 'Mortar', 'Barbarian Barrel']","['Knight', 'Graveyard', 'Baby Dragon', 'Poison', 'Ice Wizard', 'Tornado', 'Barbarian Barrel', 'Tombstone']","[0, 1]",0
"['Knight', 'Mortar', 'The Log', 'Archer Queen', 'Goblins', 'Hog Rider', 'Ice Spirit', 'Earthquake']","['Knight', 'Graveyard', 'Baby Dragon', 'Poison', 'Ice Wizard', 'Tornado', 'Barbarian Barrel', 'Tombstone']","[1, 0]",1
"['Archers', 'Knight', 'Little Prince', 'Tornado', 'Electro Giant', 'Cannon', 'Lightning', 'Bowler']","['Knight', 'Graveyard', 'Baby Dragon', 'Poison', 'Ice Wizard', 'Tornado', 'Barbarian Barrel', 'Tombstone']","[0, 1]",0
"['Valkyrie', 'Archers', 'Mega Knight', 'Barbarian Barrel', 'Bandit', 'Little Prince', 'Ram Rider', 'Fireball']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 2]",0
"['Knight', 'Firecracker', 'Goblin Gang', 'Electro Spirit', 'The Log', 'Skeleton Barrel', 'Lightning', 'Inferno Tower']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[0, 1]",0
"['Knight', 'Bomber', 'Little Prince', 'Golem', 'Battle Healer', 'Electro Dragon', 'Bowler', 'Arrows']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 0]",1
"['Firecracker', 'Knight', 'Little Prince', 'Mega Knight', 'Tesla', 'Poison', 'Electro Wizard', 'The Log']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 0]",1
"['Bomber', 'Royal Giant', 'Bats', 'Arrows', 'Royal Ghost', 'Rage', 'Fisherman', 'Little Prince']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[0, 1]",0
"['Bomber', 'Bats', 'Giant Snowball', 'Arrows', 'Giant', 'Graveyard', 'Little Prince', 'Dark Prince']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[2, 1]",1
"['Skeletons', 'Firecracker', 'Hog Rider', 'Earthquake', 'Ice Spirit', 'Monk', 'Bomb Tower', 'The Log']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 2]",0
"['Firecracker', 'Hog Rider', 'Goblins', 'Ice Spirit', 'Bomb Tower', 'Earthquake', 'Knight', 'The Log']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[1, 0]",1
"['Firecracker', 'Bats', 'Valkyrie', 'Tesla', 'Mega Knight', 'Hog Rider', 'Witch', 'Arrows']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[1, 2]",0
"['Barbarians', 'Archers', 'Battle Healer', 'Little Prince', 'Arrows', 'Rage', 'Elixir Golem', 'Bomb Tower']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[2, 1]",1
"['Barbarians', 'Bats', 'Golem', 'Electro Dragon', 'Barbarian Barrel', 'Baby Dragon', 'Tornado', 'Arrows']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[2, 1]",1
"['Bats', 'Mega Knight', 'Miner', 'Inferno Dragon', 'Skeleton Barrel', 'Goblin Gang', 'Spear Goblins', 'Zap']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 0]",1
"['Royal Recruits', 'Archers', 'Lumberjack', 'Skeleton Dragons', 'Fisherman', 'Balloon', 'Arrows', 'Giant Snowball']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[2, 1]",1
"['Skeletons', 'Bomber', 'Little Prince', 'Earthquake', 'Royal Hogs', 'Ice Spirit', 'Royal Delivery', 'Tesla']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 0]",1
"['Lightning', 'Valkyrie', 'Elixir Golem', 'Musketeer', 'Witch', 'Mini P.E.K.K.A', 'Night Witch', 'Arrows']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[1, 2]",0
"['Tesla', 'Lightning', 'Hog Rider', 'Bandit', 'Earthquake', 'Archer Queen', 'Inferno Dragon', 'Royal Delivery']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[3, 0]",1
"['Knight', 'Elixir Collector', 'Three Musketeers', 'Rage', 'Elite Barbarians', 'Monk', 'Heal Spirit', 'Mother Witch']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[0, 1]",0
"['Knight', 'Skeletons', 'Dart Goblin', 'Goblin Barrel', 'Inferno Tower', 'Skeleton Barrel', 'The Log', 'Princess']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 0]",1
"['Barbarians', 'Bats', 'Mega Minion', 'Guards', 'Balloon', 'Lava Hound', 'Arrows', 'Giant Snowball']","['Royal Recruits', 'Balloon', 'Little Prince', 'Fisherman', 'Skeleton Dragons', 'Arrows', 'Giant Snowball', 'Lumberjack']","[1, 0]",1
"['Knight', 'Hog Rider', 'Musketeer', 'Fireball', 'Goblins', 'Ice Spirit', 'The Log', 'Bomb Tower']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[1, 0]",1
"['Firecracker', 'Mega Knight', 'Skeleton Barrel', 'Inferno Dragon', 'Prince', 'Goblin Gang', 'Bandit', 'Arrows']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[1, 3]",0
"['Firecracker', 'Tesla', 'Arrows', 'Giant Skeleton', 'Skeleton Barrel', 'Musketeer', 'Knight', 'Clone']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[3, 0]",1
"['Skeletons', 'Valkyrie', 'Arrows', 'Bandit', 'Mega Minion', 'Magic Archer', 'Electro Giant', 'Mini P.E.K.K.A']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[2, 1]",1
"['Firecracker', 'Royal Giant', 'Guards', 'Tesla', 'Hog Rider', 'Valkyrie', 'Arrows', 'Fireball']","['Royal Recruits', 'Goblin Gang', 'Rage', 'Night Witch', 'Arrows', 'Fireball', 'Elixir Golem', 'Skeleton King']","[3, 1]",1
"['Wall Breakers', 'Bomber', 'Goblin Drill', 'Little Prince', 'Poison', 'Goblins', 'Royal Delivery', 'Bomb Tower']","['Barbarians', 'Baby Dragon', 'Golem', 'Barbarian Barrel', 'Elixir Collector', 'Tornado', 'Battle Healer', 'Electro Dragon']","[0, 1]",0
"['Skeletons', 'Ice Spirit', 'Ice Golem', 'The Log', 'Fireball', 'Hog Rider', 'Cannon', 'Musketeer']","['Elite Barbarians', 'Dart Goblin', 'Baby Dragon', 'Bomb Tower', 'Knight', 'Cannon', 'Archers', 'Electro Giant', 'Phoenix', 'Electro Dragon', 'Skeleton Barrel', 'Executioner']","[0, 3]",0
"['P.E.K.K.A', 'Skeleton King', 'Balloon', 'Skeleton Barrel', 'Zap', 'Wizard', 'Goblins', 'Dart Goblin']","['Elite Barbarians', 'Dart Goblin', 'Baby Dragon', 'Bomb Tower', 'Knight', 'Cannon', 'Archers', 'Electro Giant', 'Phoenix', 'Electro Dragon', 'Skeleton Barrel', 'Executioner']","[0, 3]",0
"['Arrows', 'Battle Healer', 'Electro Dragon', 'Elite Barbarians', 'Elixir Golem', 'Monk', 'Night Witch', 'Rage']","['Elite Barbarians', 'Dart Goblin', 'Baby Dragon', 'Bomb Tower', 'Knight', 'Cannon', 'Archers', 'Electro Giant', 'Phoenix', 'Electro Dragon', 'Skeleton Barrel', 'Executioner']","[0, 3]",0
"['Rage', 'Elixir Golem', 'Elixir Collector', 'Battle Healer', 'Bandit', 'Freeze', 'Witch', 'Guards']","['Elite Barbarians', 'Dart Goblin', 'Baby Dragon', 'Bomb Tower', 'Knight', 'Cannon', 'Archers', 'Electro Giant', 'Phoenix', 'Electro Dragon', 'Skeleton Barrel', 'Executioner']","[3, 0]",1
"['Skeletons', 'Firecracker', 'Ice Spirit', 'Tesla', 'Valkyrie', 'Hog Rider', 'The Log', 'Earthquake']","['Skeletons', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Tornado', 'Miner', 'Magic Archer', 'Bomb Tower']","[1, 2]",0
"['Skeletons', 'Knight', 'X-Bow', 'Fireball', 'Ice Spirit', 'Tesla', 'Little Prince', 'The Log']","['Skeletons', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Tornado', 'Miner', 'Magic Archer', 'Bomb Tower']","[0, 1]",0
"['Firecracker', 'Wall Breakers', 'Bats', 'The Log', 'Miner', 'Goblin Gang', 'Ice Spirit', 'Bomb Tower']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 1]",0
"['Archers', 'Golem', 'Musketeer', 'Rocket', 'Night Witch', 'Poison', 'P.E.K.K.A', 'Tornado']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 1]",0
"['Skeletons', 'Ice Spirit', 'Ice Golem', 'The Log', 'Fireball', 'Hog Rider', 'Musketeer', 'Cannon']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 1]",0
"['Tesla', 'Bomber', 'Little Prince', 'Mother Witch', 'Zap', 'Arrows', 'Mega Knight', 'Bandit']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[0, 1]",0
"['Knight', 'Bomber', 'Witch', 'Electro Wizard', 'Mega Knight', 'Hog Rider', 'Tornado', 'The Log']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[0, 1]",0
"['Skeletons', 'Bomber', 'Electro Giant', 'Royal Delivery', 'Lightning', 'Mini P.E.K.K.A', 'Tornado', 'Tesla']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[1, 0]",1
"['Royal Recruits', 'Firecracker', 'Royal Hogs', 'Flying Machine', 'Fireball', 'Barbarian Barrel', 'Goblin Cage', 'Arrows']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[1, 0]",1
"['Valkyrie', 'Firecracker', 'Balloon', 'Goblin Gang', 'Inferno Tower', 'Zap', 'Poison', 'Lumberjack']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[0, 1]",0
"['Royal Giant', 'Bats', 'Skeleton Army', 'Zap', 'Royal Ghost', 'Valkyrie', 'Furnace', 'Spear Goblins']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[0, 1]",0
"['Archers', 'Bats', 'Giant', 'Bowler', 'Arrows', 'Graveyard', 'Giant Snowball', 'Little Prince']","['Knight', 'Bomber', 'Little Prince', 'Baby Dragon', 'Tombstone', 'Graveyard', 'Tornado', 'Poison']","[0, 1]",0
"['Knight', 'Tesla', 'Arrows', 'Baby Dragon', 'Lightning', 'Phoenix', 'Lava Hound', 'Balloon']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[2, 1]",1
"['Bomber', 'Wall Breakers', 'Balloon', 'Mega Knight', 'Zap', 'Arrows', 'Lumberjack', 'Inferno Dragon']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[2, 0]",1
"['Electro Wizard', 'Ice Wizard', 'Mini P.E.K.K.A', 'Wizard', 'Mega Knight', 'P.E.K.K.A', 'Tornado', 'Rage']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 1]",0
"['Knight', 'Bomber', 'Electro Dragon', 'Balloon', 'Little Prince', 'Bowler', 'Freeze', 'Tornado']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[2, 1]",1
"['Royal Giant', 'Tesla', 'Fisherman', 'Fireball', 'Skeleton King', 'Mother Witch', 'Zappies', 'Arrows']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 3]",0
"['Electro Giant', 'Ice Wizard', 'Tornado', 'Barbarian Barrel', 'Baby Dragon', 'Dark Prince', 'Lightning', 'Goblin Cage']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 1]",0
"['Firecracker', 'Wall Breakers', 'Bandit', 'Arrows', 'Mega Knight', 'Prince', 'Bats', 'Zap']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Fireball']","[0, 1]",0
"['Barbarians', 'Skeleton Dragons', 'Inferno Dragon', 'Fireball', 'Arrows', 'Balloon', 'Miner', 'Lava Hound']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Poison']","[1, 0]",1
"['Royal Giant', 'Barbarians', 'Bowler', 'Electro Wizard', 'Fireball', 'Skeleton Army', 'Minions', 'Arrows']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Poison']","[0, 1]",0
"['Skeletons', 'Bats', 'Fisherman', 'Dart Goblin', 'Arrows', 'Wall Breakers', 'Mega Knight', 'Royal Hogs']","['Archers', 'Knight', 'Battle Ram', 'Zap', 'Little Prince', 'Royal Ghost', 'P.E.K.K.A', 'Poison']","[3, 1]",1
"['Firecracker', 'Skeletons', 'Mega Knight', 'Poison', 'Goblin Barrel', 'Electro Wizard', 'Electro Spirit', 'The Log']","['Skeletons', 'Knight', 'Minions', 'Elite Barbarians', 'Heal Spirit', 'Zap', 'Little Prince', 'Battle Ram']","[0, 1]",0
"['Bats', 'Firecracker', 'Electro Giant', 'Mega Knight', 'Mini P.E.K.K.A', 'Zap', 'Electro Wizard', 'Lightning']","['Skeletons', 'Knight', 'Minions', 'Elite Barbarians', 'Heal Spirit', 'Zap', 'Little Prince', 'Battle Ram']","[1, 0]",1
"['Bats', 'Skeletons', 'Hog Rider', 'Barbarian Barrel', 'Witch', 'Firecracker', 'Mini P.E.K.K.A', 'Goblin Cage']","['Skeletons', 'Knight', 'Minions', 'Elite Barbarians', 'Heal Spirit', 'Zap', 'Little Prince', 'Battle Ram']","[0, 1]",0
"['Ice Spirit', 'Tesla', 'The Log', 'Goblin Barrel', 'Goblin Gang', 'Golden Knight', 'Rocket', 'Princess']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Bats', 'Zap', 'Miner', 'Inferno Dragon', 'Skeleton Army', 'Mega Knight', 'Skeleton Barrel', 'Spear Goblins']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Firecracker', 'Bomber', 'Freeze', 'Inferno Dragon', 'Archer Queen', 'Giant', 'Fireball', 'Skeleton Army']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[3, 0]",1
"['Skeletons', 'Firecracker', 'Tesla', 'Earthquake', 'Hog Rider', 'The Log', 'Mighty Miner', 'Fire Spirit']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[0, 1]",0
"['Bomber', 'Goblin Drill', 'Poison', 'Wall Breakers', 'Goblin Cage', 'Zappies', 'Flying Machine', 'The Log']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 2]",0
"['Firecracker', 'Skeletons', 'Ice Spirit', 'The Log', 'Earthquake', 'Valkyrie', 'Tesla', 'Hog Rider']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 2]",0
"['Mega Knight', 'Ice Golem', 'Hog Rider', 'Musketeer', 'Ice Spirit', 'Cannon', 'Fireball', 'The Log']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Valkyrie', 'Firecracker', 'Elite Barbarians', 'Wizard', 'P.E.K.K.A', 'Tornado', 'Arrows', 'Hog Rider']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[2, 0]",1
"['Firecracker', 'Archers', 'Hog Rider', 'The Log', 'Executioner', 'Mini P.E.K.K.A', 'Goblin Gang', 'Giant Skeleton']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Firecracker', 'Zap', 'Skeleton Barrel', 'Night Witch', 'Goblin Barrel', 'Golem', 'Knight', 'Mini P.E.K.K.A']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[2, 0]",1
"['Elixir Golem', 'Battle Healer', 'Arrows', 'Zap', 'Monk', 'Inferno Dragon', 'Rage', 'Electro Dragon']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[3, 1]",1
"['Knight', 'Firecracker', 'Elixir Collector', 'Tornado', 'Barbarian Barrel', 'Electro Dragon', 'Lumberjack', 'Golem']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Royal Giant', 'Firecracker', 'Giant Skeleton', 'Goblin Barrel', 'Dart Goblin', 'Mother Witch', 'Goblin Gang', 'The Log']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[2, 1]",1
"['Witch', 'Mini P.E.K.K.A', 'Arrows', 'Rage', 'Skeleton Army', 'Giant', 'Minion Horde', 'Sparky']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 2]",0
"['Wizard', 'Rocket', 'Cannon', 'Royal Recruits', 'Royal Ghost', 'P.E.K.K.A', 'Electro Wizard', 'Princess']","['Royal Giant', 'Archers', 'Fisherman', 'Fireball', 'Lumberjack', 'Barbarian Barrel', 'Hunter', 'Phoenix']","[1, 0]",1
"['Royal Giant', 'Witch', 'Arrows', 'Poison', 'Knight', 'Executioner', 'Musketeer', 'Bomb Tower']","['Bats', 'Bomber', 'Ram Rider', 'Mighty Miner', 'Magic Archer', 'Giant Snowball', 'Mirror', 'Earthquake']","[0, 1]",0
"['Barbarians', 'Tombstone', 'Mega Minion', 'Zap', 'Fireball', 'Balloon', 'Skeleton Dragons', 'Lava Hound']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Royal Recruits', 'Firecracker', 'Battle Ram', 'Bandit', 'Little Prince', 'Arrows', 'Electro Wizard', 'Royal Ghost']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[0, 1]",0
"['Skeletons', 'Archers', 'Poison', 'Goblin Drill', 'Bomb Tower', 'Wall Breakers', 'The Log', 'Knight']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[0, 1]",0
"['Firecracker', 'Knight', 'Giant', 'Three Musketeers', 'Minion Horde', 'Goblin Gang', 'Arrows', 'Elixir Collector']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[0, 1]",0
"['Knight', 'Archers', 'Bowler', 'Cannon', 'Graveyard', 'Ice Wizard', 'Arrows', 'Tornado']","['Bats', 'Royal Giant', 'Fisherman', 'Phoenix', 'Zap', 'Lumberjack', 'Electro Wizard', 'Fireball']","[1, 0]",1
"['Valkyrie', 'Wall Breakers', 'Tombstone', 'Mega Knight', 'Zappies', 'Skeleton King', 'Magic Archer', 'Fireball']","['Firecracker', 'Knight', 'Electro Giant', 'Bowler', 'Tornado', 'Electro Wizard', 'Zap', 'Archer Queen']","[0, 1]",0
"['P.E.K.K.A', 'Battle Ram', 'Electro Wizard', 'Magic Archer', 'Fireball', 'Bandit', 'Royal Ghost', 'Zap']","['Mortar', 'Miner', 'The Log', 'Poison', 'Inferno Dragon', 'Spear Goblins', 'Wall Breakers', 'Mega Knight']","[1, 0]",1
"['Electro Giant', 'Skeleton Dragons', 'Bats', 'Witch', 'Lightning', 'Wall Breakers', 'Bomber', 'Prince']","['Royal Giant', 'Archers', 'Fisherman', 'Fireball', 'Lumberjack', 'Barbarian Barrel', 'Hunter', 'Phoenix']","[1, 0]",1
"['Skeletons', 'Knight', 'Cannon', 'Mighty Miner', 'Princess', 'Dart Goblin', 'Goblin Barrel', 'The Log']","['Bats', 'Bomber', 'Ram Rider', 'Mighty Miner', 'Magic Archer', 'Giant Snowball', 'Mirror', 'Earthquake']","[1, 0]",1
"['Mini P.E.K.K.A', 'P.E.K.K.A', 'Baby Dragon', 'Fireball', 'Prince', 'Cannon', 'Skeleton Dragons', 'Ram Rider']","['Mega Knight', 'Archer Queen', 'Mighty Miner', 'Monk', 'Princess', 'Magic Archer', 'Inferno Dragon', 'Bomb Tower', 'P.E.K.K.A', 'Electro Wizard', 'Phoenix', 'Witch']","[0, 3]",0
"['Barbarians', 'Minions', 'Musketeer', 'Fire Spirit', 'Bats', 'Rocket', 'Hog Rider', 'Zap']","['Mega Knight', 'Archer Queen', 'Mighty Miner', 'Monk', 'Princess', 'Magic Archer', 'Inferno Dragon', 'Bomb Tower', 'P.E.K.K.A', 'Electro Wizard', 'Phoenix', 'Witch']","[3, 0]",1
"['Bandit', 'Miner', 'Arrows', 'Valkyrie', 'Mega Knight', 'Flying Machine', 'Electro Spirit', 'Dart Goblin']","['Mega Knight', 'Archer Queen', 'Mighty Miner', 'Monk', 'Princess', 'Magic Archer', 'Inferno Dragon', 'Bomb Tower', 'P.E.K.K.A', 'Electro Wizard', 'Phoenix', 'Witch']","[0, 3]",0
"['Clone', 'Mirror', 'Rage', 'Zap', 'P.E.K.K.A', 'Ice Spirit', 'Elixir Collector', 'Sparky']","['Mega Knight', 'Archer Queen', 'Mighty Miner', 'Monk', 'Princess', 'Magic Archer', 'Inferno Dragon', 'Bomb Tower', 'P.E.K.K.A', 'Electro Wizard', 'Phoenix', 'Witch']","[0, 3]",0
"['Firecracker', 'Princess', 'Fire Spirit', 'P.E.K.K.A', 'Dart Goblin', 'The Log', 'Goblin Barrel', 'Ice Spirit']","['Firecracker', 'Mortar', 'Baby Dragon', 'Mini P.E.K.K.A', 'Elixir Golem', 'Electro Dragon', 'Tornado', 'Battle Healer']","[2, 1]",1
"['Knight', 'Skeletons', 'Miner', 'Tesla', 'Little Prince', 'Poison', 'Bats', 'The Log']","['Firecracker', 'Mortar', 'Baby Dragon', 'Mini P.E.K.K.A', 'Elixir Golem', 'Electro Dragon', 'Tornado', 'Battle Healer']","[1, 0]",1
"['Barbarians', 'Firecracker', 'Sparky', 'Goblin Giant', 'Elixir Collector', 'Minions', 'Fireball', 'Rage']","['Firecracker', 'Mortar', 'Baby Dragon', 'Mini P.E.K.K.A', 'Elixir Golem', 'Electro Dragon', 'Tornado', 'Battle Healer']","[0, 1]",0
"['Mini P.E.K.K.A', 'Goblin Gang', 'Mega Knight', 'Fireball', 'Arrows', 'Goblin Barrel', 'Musketeer', 'Minions']","['Firecracker', 'Mortar', 'Baby Dragon', 'Mini P.E.K.K.A', 'Elixir Golem', 'Electro Dragon', 'Tornado', 'Battle Healer']","[3, 0]",1
"['Knight', 'Musketeer', 'Fireball', 'Cannon', 'Hog Rider', 'The Log', 'Goblins', 'Ice Spirit']","['Firecracker', 'Mortar', 'Clone', 'Skeleton Barrel', 'Giant Skeleton', 'Witch', 'Electro Wizard', 'Arrows']","[0, 1]",0
"['Firecracker', 'Cannon', 'Hog Rider', 'Skeleton Army', 'Spear Goblins', 'Giant Skeleton', 'Fireball', 'The Log']","['Firecracker', 'Mortar', 'Clone', 'Skeleton Barrel', 'Giant Skeleton', 'Witch', 'Electro Wizard', 'Arrows']","[3, 0]",1
"['Knight', 'Goblin Barrel', 'Princess', 'Goblin Gang', 'Tesla', 'Fireball', 'Zap', 'The Log']","['Firecracker', 'Mortar', 'Clone', 'Skeleton Barrel', 'Giant Skeleton', 'Witch', 'Electro Wizard', 'Arrows']","[3, 0]",1
"['Tesla', 'Mega Knight', 'Skeleton Army', 'Mega Minion', 'Zap', 'Arrows', 'Lumberjack', 'Balloon']","['Firecracker', 'Mortar', 'Baby Dragon', 'Mini P.E.K.K.A', 'Elixir Golem', 'Electro Dragon', 'Tornado', 'Battle Healer']","[0, 1]",0
"['Knight', 'Archers', 'Graveyard', 'Barbarian Barrel', 'Freeze', 'Baby Dragon', 'Little Prince', 'Electro Wizard']","['Firecracker', 'Mortar', 'Baby Dragon', 'Mini P.E.K.K.A', 'Elixir Golem', 'Electro Dragon', 'Tornado', 'Battle Healer']","[2, 0]",1
